,name,uri,address,description,rating,latitude,longitude,restaurant_type,work_time,average_bill,cuisine
1221,Sokol Coffee,https://www.afisha.ru/novosibirsk/restaurant/sokol-coffee-488247/,"Военная, 5, ТРЦ «Аура»",,0.0,55.0286512,82.9367496,Кофейня,пн-вс 10.00–22.00,,Неизвестно
1222,Solo,https://www.afisha.ru/novosibirsk/restaurant/solo-73965/,"Станиславского, 40",,0.0,54.969399,82.872801,Ресторан,по предварительной договоренности,,Неизвестно
1223,Solo,https://www.afisha.ru/novosibirsk/restaurant/solo-454706/,"Серафимовича, 25",,0.0,54.9760708,82.8815251,Ресторан,по предварительной договоренности,,Неизвестно
1224,Sparks Downtown Kitchen,https://www.afisha.ru/novosibirsk/restaurant/sparks-downtown-kitchen-493341/,"Красный просп., 37",,0.0,55.034286,82.918723,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–2.00",700–1700 рублей,"Европейская кухня, Паназиатская кухня, Русская кухня"
1225,Sparks Home Kitchen,https://www.afisha.ru/novosibirsk/restaurant/sparks-home-kitchen-290803/,"Ильича, 8","Обстановка в Sparks почти домашняя: эклектичный интерьер, дружелюбные официанты, повара готовят на открытой кухне за разговорами с гостями. На веранде уют — фонарики, пуфы и небольшая лужайка рядом. Популярные блюда сезонами не выходят из меню — например, котлетки из креветок и снежного краба с картофельно-морковным пюре или тартар из тунца с малиной, паста в головке сыра грана падано. Здесь есть мясные, овощные и сырные закуски, супы, сэндвичи и вафли, горячее и десерты — в каждой категории в среднем по пять блюд. Чтобы было еще интереснее, каждый месяц вводят по три новинки. Чай, кофе, настойки, коктейли, немного крепкого алкоголя и винная карта на 30 с лишним позиций — в дополнение. В Sparks регулярно устраивают мясные и рыбные маркеты — попасть на них сложно: следите за расписанием и бронируйте места заранее.",0.0,54.840466,83.0934719,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–2.00",700–1700 рублей,Европейская кухня
1226,SPB,https://www.afisha.ru/novosibirsk/restaurant/spb-483891/,"Фрунзе, 49/3",,0.0,55.0381958,82.93392,Ресторан,"пн-чт, вс 10.00–22.00, пт-сб 10.00–0.00",До 700 рублей,"Американская кухня, Бургеры, Пицца, Турецкая кухня, Шаурма"
1227,Spot & Choo's Burgers,https://www.afisha.ru/novosibirsk/restaurant/spot-choos-burgers-218306/,"Ильича, 10","Эта бургерная в Академгородке работает в тандеме с небольшим коктейльным баром Hiki, с которым у них общее крыльцо, но разные входы. Spot & Choo's — маленький, но вместительный. На первом этаже — открытая кухня, где готовят три вида бургеров (с котлетами из мраморной говядины на картофельных булках), начос и картошку фри, а также прилавок с безалкогольными сладкими напитками, пивом и сидром. На втором — несколько столиков и барная стойка.",0.0,54.841003,83.093093,Ресторан,пн-вс 12.00–0.00,До 700 рублей,"Американская кухня, Бургеры"
1228,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-74825/,"Дуси Ковальчук, 187а",,0.0,55.0641127,82.9231722,Ресторан,пн-пт 7.30–16.00,До 700 рублей,Русская кухня
1229,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-74857/,"просп. Академика Лаврентьева, 1",,0.0,54.8572988,83.0996074,Ресторан,пн-пт 12.00–15.00,До 700 рублей,Русская кухня
1230,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-74860/,"Писарева, 38, корп. 3",,0.0,55.0484592,82.9240173,Ресторан,пн-пт 8.30–17.00,До 700 рублей,Русская кухня
1231,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-74864/,"просп. Дзержинского, 1а",,0.0,55.050096,82.960702,Ресторан,пн-пт 9.00–17.00,До 700 рублей,Русская кухня
1232,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-74878/,"Учительская, 37",,0.0,55.081695,82.963537,Ресторан,пн-вс 7.00–20.00,До 700 рублей,Русская кухня
1233,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-74887/,"Станционная, 59",,0.0,54.9968662,82.8273997,Ресторан,пн-пт 9.00–17.00,До 700 рублей,Русская кухня
1234,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-311608/,"с. Пойменное, Центральная, 36",,0.0,55.0575856,84.4234468,Ресторан,пн-пт 8.00–17.00,До 700 рублей,Русская кухня
1235,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-312995/,"Максима Горького, 91",,0.0,55.028547,82.930801,Ресторан,пн-пт 8.30–16.00,До 700 рублей,"Европейская кухня, Русская кухня"
1236,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-313073/,"Тогучинский р-н, с. Янченково, пер. Сосновый, 8",,0.0,55.2834108,84.2539279,Ресторан,пн-пт 7.00–17.00,До 700 рублей,Русская кухня
1237,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-346525/,"Фрунзе, 242, БЦ «Новая высота»",,0.0,55.0400879,82.9624701,Ресторан,"пн-чт 9.00–17.00, пт 9.00–16.00",До 700 рублей,"Европейская кухня, Русская кухня"
1238,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-346528/,"Кубовая, 60",,0.0,55.130425,82.8957314,Ресторан,пн-пт 9.00–17.00,До 700 рублей,Русская кухня
1239,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-346557/,"Приграничная, 1",,0.0,54.937027,83.1420868,Ресторан,пн-пт 8.00–16.00,До 700 рублей,Русская кухня
1240,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-346565/,"Сибиряков-Гвардейцев, 49а",,0.0,54.9502104,82.9354475,Ресторан,пн-пт 9.00–17.00,До 700 рублей,Русская кухня
1241,Столовая,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-346572/,"пос. Садовый, Совхозная, 7",,0.0,55.1385584,82.9673064,Ресторан,пн-пт 10.00–19.00,До 700 рублей,Русская кухня
1242,Столовая Администрации Новосибирской области,https://www.afisha.ru/novosibirsk/restaurant/stolovaia-administratsii-novosibirskoi-oblasti-74855/,"Кирова, 3",,0.0,55.0220583,82.9374007,Кафе,пн-пт 11.00–15.00,До 700 рублей,Неизвестно
1243,Стрелинка,https://www.afisha.ru/novosibirsk/restaurant/strelinka-74899/,"пос. Маслянино, база отдыха «Стрелинский»",,0.0,54.3444268,84.2110051,Ресторан,по предварительной договоренности,,Неизвестно
1244,Супница,https://www.afisha.ru/novosibirsk/restaurant/supnitsa-408523/,"Дуси Ковальчук, 1, корп. 2",,0.0,55.0470319,82.8765249,Ресторан,"пн-чт 9.00–17.00, пт 9.00–16.00",До 700 рублей,Русская кухня
1245,Супница,https://www.afisha.ru/novosibirsk/restaurant/supnitsa-493995/,"просп. Карла Маркса, 51​",,0.0,54.9913467,82.9094697,Ресторан,пн-вс 8.00–20.00,До 700 рублей,Европейская кухня
1246,Суши Make,https://www.afisha.ru/novosibirsk/restaurant/sushi-make-73906/,"Вокзальная магистраль, 16",,0.0,55.0314922,82.9144395,Ресторан,пн-вс 11.00–22.00,До 700 рублей,"Вок, Суши, Японская кухня"
1247,Суши Make,https://www.afisha.ru/novosibirsk/restaurant/sushi-make-73907/,"Выборная, 122/3",,0.0,55.0000233,83.0121291,Ресторан,пн-вс 11.00–22.00,До 700 рублей,"Вок, Суши, Японская кухня"
1248,Суши Make,https://www.afisha.ru/novosibirsk/restaurant/sushi-make-73909/,"Дуси Ковальчук, 1/1, ТЦ «Малинка»",,0.0,55.049194,82.8821174,Ресторан,пн-вс 11.00–22.00,До 700 рублей,"Вок, Суши, Японская кухня"
1249,Суши Make,https://www.afisha.ru/novosibirsk/restaurant/sushi-make-73910/,"Дуси Ковальчук, 73, корп. 2",,0.0,55.0523651,82.894021,Ресторан,пн-вс 11.00–22.00,До 700 рублей,"Вок, Суши, Японская кухня"
1250,Суши Make,https://www.afisha.ru/novosibirsk/restaurant/sushi-make-73911/,"Ипподромская, 46, супермаркет «Мегас»",,0.0,55.059202,82.939115,Ресторан,пн-вс 10.00–23.00,До 700 рублей,"Вок, Суши, Японская кухня"
1251,Суши Make,https://www.afisha.ru/novosibirsk/restaurant/sushi-make-73912/,"Кошурникова, 24/1",,0.0,55.0396342,82.970114,Ресторан,пн-вс 11.00–22.00,До 700 рублей,"Вок, Суши, Японская кухня"
1252,Sagittarius,https://www.afisha.ru/novosibirsk/restaurant/sagittarius-74815/,"пос. Садовый, Березовая 14/7, резиденция Sagittarius",,0.0,55.1259024,82.9690296,Ресторан,по предварительной договоренности,,Неизвестно
1253,Salt,https://www.afisha.ru/novosibirsk/restaurant/salt-38900/,"Фрунзе, 3","Ресторатор Денис Иванов задумал Salt как место для обеспеченных гурманов, которых не напугать счетом за ужин. Дизайн — скандинавский, подчеркнуто функциональный. Меню обновляется каждый сезон; в основе — блюда европейской, азиатской и русской кухни в авторской интерпретации. В объемной винной карте — сотня наименований, рассортированных по регионам и провинциям, не считая шампанских, игристых и специалитетов. На каждом столе стоит несколько солонок, где можно найти соль с водорослями или трюфелем, черничную соль с перцем, фирменную соль с оливками и еще несколько видов.",0.0,55.036501,82.915527,Ресторан,вт-вс 12.00–0.00,1700–3000 рублей,Европейская кухня
1254,Santa Coffee,https://www.afisha.ru/novosibirsk/restaurant/santa-coffee-74254/,"пл. Карла Маркса, 3, ТОЦ «Версаль», 1 этаж",,0.0,54.98348,82.89087,Кофейня,пн-вс 10.00–21.00,,Неизвестно
1255,Santa Coffee,https://www.afisha.ru/novosibirsk/restaurant/santa-coffee-74255/,"пл. Карла Маркса, 2, ТЦ Festival Gallery, 1 этаж",,0.0,54.983633,82.892683,Кофейня,пн-вс 10.00–21.00,,Неизвестно
1256,Santa Coffee,https://www.afisha.ru/novosibirsk/restaurant/santa-coffee-74256/,"Красный просп., 218/2",,0.0,55.0666972,82.9116176,Кофейня,"пн-пт 7.30–20.00, сб-вс 9.00–19.00",,Неизвестно
1257,Santa Coffee,https://www.afisha.ru/novosibirsk/restaurant/santa-coffee-442737/,"Красный просп., 161",,0.0,55.0617673,82.911378,Кофейня,пн-вс 10.00–22.00,,Неизвестно
1258,Santa Coffee,https://www.afisha.ru/novosibirsk/restaurant/santa-coffee-489090/,"​Немировича-Данченко, 148/2",,0.0,54.9910978,82.9170379,Кофейня,"пн-пт 7.30–23.00, сб-вс 9.00–23.00",,Неизвестно
1259,Schale,https://www.afisha.ru/novosibirsk/restaurant/schale-74123/,"Петухова, 38",,0.0,54.9401953,82.9036516,Ресторан,пн-вс 11.00–2.00,До 700 рублей,"Европейская кухня, Стейки"
1260,Schmidt,https://www.afisha.ru/novosibirsk/restaurant/schmidt-313421/,"Гоголя, 9",,0.0,55.0428681,82.9194168,Кофейня,пн-вс 8.00–22.00,,Неизвестно
1261,Schmidt,https://www.afisha.ru/novosibirsk/restaurant/schmidt-458555/,"Вокзальная магистраль, 16",,0.0,55.0314755,82.9145145,Кофейня,пн-вс 8.00–22.00,,Неизвестно
1262,Schmidt,https://www.afisha.ru/novosibirsk/restaurant/schmidt-458556/,"Челюскинцев, 18/1",,0.0,55.0386196,82.9046817,Кофейня,пн-вс 8.00–21.30,,Неизвестно
1263,Schmidt,https://www.afisha.ru/novosibirsk/restaurant/schmidt-490245/,"Ленина, 12, 2 этаж",,0.0,55.0296964,82.9133235,Кофейня,пн-вс 8.00–22.00,,Неизвестно
1264,Schulz,https://www.afisha.ru/novosibirsk/restaurant/schulz-74204/,"Советская, 20","Небольшая сеть баров «Шульц» старательно воплощает туристическое представление о Германии: длинный зал с деревянными столами, официантки в национальных платьях, на стенах — картинки с надписями на немецком языке. В меню — колбаски из разных видов мяса, тушеная капуста, рулька, гуляш, шницель, суп на пиве — словом, весь необходимый набор. Несмотря на немецкие названия блюд, среди них можно обнаружить и что-нибудь неожиданное: например, традиционный русский борщ («Груссе ас Росленд»). Пивная карта не отличается большим разнообразием, предлагая в среднем 6–7 видов драфта от немецких пивоварен или сваренных «в немецком стиле», зато регулярно обновляется «пивом недели». Еще одна особенность — «пивные коктейли»: «Радлер», «Апфельбир» и другие варианты с добавлением сока, сиропа, содовой. Днем в «Шульце» можно быстро, сытно и недорого пообедать, а вот вечером в пятницу, когда здесь начинается Октоберфест по-сибирски, столик лучше заказывать заранее.",0.0,55.0322191,82.9161114,Ресторан,"пн-чт 12.00–0.00, пт 12.00–2.00, сб 14.00–2.00, вс 14.00–0.00",700–1700 рублей,"Европейская кухня, Немецкая кухня"
1265,Schulz,https://www.afisha.ru/novosibirsk/restaurant/schulz-74206/,"Фрунзе, 4, цокольный этаж",,0.0,55.0361924,82.9174127,Ресторан,"пн-чт 12.00–0.00, пт 12.00–2.00, сб 14.00–2.00, вс 14.00–0.00",700–1700 рублей,"Европейская кухня, Немецкая кухня"
1266,Schulz,https://www.afisha.ru/novosibirsk/restaurant/schulz-74207/,"Ватутина, 23, цокольный этаж",,0.0,54.9846112,82.8946713,Ресторан,"пн-чт 12.00–0.00, пт 12.00–2.00, сб 14.00–2.00, вс 14.00–0.00",700–1700 рублей,"Европейская кухня, Немецкая кухня"
1267,SCM,https://www.afisha.ru/novosibirsk/restaurant/scm-492522/,"​Кирова, 29",,0.0,55.0165729,82.9483597,Кофейня,"пн-пт 7.00–19.00, сб-вс 9.00–17.00",,Неизвестно
1268,Shabba Bar,https://www.afisha.ru/novosibirsk/restaurant/shabba-bar-152552/,"Трудовая, 1, цокольный этаж",,0.0,55.032224,82.916943,Ресторан,"пн-чт 14.00–2.00, пт-вс 14.00–5.00",,Паровые коктейли
1269,Shaurmeals,https://www.afisha.ru/novosibirsk/restaurant/shaurmeals-486536/,"Дуси Ковальчук, 378а, корп. 10",,0.0,55.063407,82.9243537,Ресторан,пн-сб 10.00–22.00,До 700 рублей,"Турецкая кухня, Шаурма"
1270,Sheih,https://www.afisha.ru/novosibirsk/restaurant/sheih-347645/,"Кошурникова, 39/1",,0.0,55.0385875,82.9760975,Ресторан,пн-вс 15.00–3.00,,Паровые коктейли
1271,Shifu,https://www.afisha.ru/novosibirsk/restaurant/shifu-407065/,"Красный просп., 22, 1 этаж",,0.0,55.022901,82.923012,Ресторан,"пн-чт, вс 12.00–22.00, пт-сб 12.00–23.00",700–1700 рублей,Китайская кухня
1272,Shurubor Coffeeshop,https://www.afisha.ru/novosibirsk/restaurant/shurubor-coffeeshop-74258/,"Красный просп., 77б, корп. 1","Крохотный брю-бар «Шурубор» предлагает, пожалуй, самый большой выбор безалкогольных напитков в городе (и в Академгородке, где тоже есть аналогичное заведение). Кроме действительно хорошего кофе и всевозможных сиропов к нему, в меню — впечатляющая коллекция чая, а еще множество сезонных напитков. Летом здесь подают кофейный лимонад и смузи, зимой — горячий сбитень, кофе с табаско и авторский чай «Намасте». Из еды в «Шуруборе» только сэндвичи и салаты; к напиткам можно заказать печенье, пирожные или конфеты ручной работы. За стойкой работают настоящие фанаты своего дела, в колонках —музыка от Элвиса Пресли до Alt-J, по пятницам показывают кино.",0.0,55.0491973,82.9145392,Кофейня,пн-вс 7.30–22.00,До 700 рублей,Европейская кухня
1273,Shurubor Coffeeshop,https://www.afisha.ru/novosibirsk/restaurant/shurubor-coffeeshop-74259/,"Ильича, 6",,0.0,54.8391173,83.0957721,Кофейня,пн-вс 10.00–21.00,До 700 рублей,Европейская кухня
1274,Shurubor Coffeeshop,https://www.afisha.ru/novosibirsk/restaurant/shurubor-coffeeshop-456132/,"Ленина, 3, гостиница «Центральная»",,0.0,55.0295744,82.9172879,Кофейня,пн-вс 7.30–22.00,До 700 рублей,Европейская кухня
1275,Siberian Smoke,https://www.afisha.ru/novosibirsk/restaurant/siberian-smoke-347651/,"Красный просп., 45",,0.0,55.0358703,82.9183066,Чайная,"пн-чт 14.00–1.00, пт-вс 14.00–2.00",,Паровые коктейли
1276,Скатерть-самобранка,https://www.afisha.ru/novosibirsk/restaurant/skatert-samobranka-346520/,"Николая Островского, 111, корп. 5",,0.0,55.052687,82.938636,Ресторан,"пн-пт 8.45–11.00, 11.30–17.00",До 700 рублей,Русская кухня
1277,Скворечник,https://www.afisha.ru/novosibirsk/restaurant/skvorechnik-87501/,"Терешковой, 12а, 1 этаж","Ресторанчик с названием, соответствующим размаху, открыл в Академгородке Алик Аншер, который много лет проработал арт-директором джаз-клуба «Труба» и известен прежде всего в качестве организатора джазовых концертов. Внутри уютного кафе, напоминающего с любовью обустроенный чердак, пять столиков — еще столько же на улице в теплое время года. Меню пишут мелом на доске и ручкой на бумаге, список блюд меняется каждый день, зато повар сама выходит к гостям и объясняет, что сегодня стоит заказать. Готовят здесь мясо и рыбу на гриле, супы подают в чашках, в алкогольной карте отдают предпочтение интересным сортам вина и виски и, опять же, с радостью готовы рассказать про тот или иной напиток.",0.0,54.841702,83.1036309,Ресторан,пн-вс 12.00–0.00,700–1700 рублей,"Европейская кухня, Русская кухня"
1278,Скоморохи,https://www.afisha.ru/novosibirsk/restaurant/skomorokhi-35130/,"просп. Карла Маркса, 39",,0.0,54.989393,82.906266,Ресторан,пн-вс 9.00–21.00,700–1700 рублей,"Блины, Европейская кухня, Русская кухня, Торты на заказ"
1279,Скоморохи,https://www.afisha.ru/novosibirsk/restaurant/skomorokhi-74190/,"Красный просп., 186",,0.0,55.0585935,82.9134024,Ресторан,пн-вс 9.00–21.00,700–1700 рублей,"Блины, Европейская кухня, Русская кухня, Торты на заказ"
1280,Скоморохи,https://www.afisha.ru/novosibirsk/restaurant/skomorokhi-74191/,"Советская, 49",,0.0,55.031946,82.915458,Ресторан,пн-вс 8.00–20.00,700–1700 рублей,"Блины, Европейская кухня, Русская кухня, Торты на заказ"
1281,Славянский шашлык,https://www.afisha.ru/novosibirsk/restaurant/slavianskii-shashlyk-315169/,"Большевистская, 123, 1 этаж",,0.0,55.002064,82.952467,Ресторан,пн-вс 11.00–23.00,До 700 рублей,"Армянская кухня, Грузинская кухня, Русская кухня, Шашлыки"
1282,Слово за слово,https://www.afisha.ru/novosibirsk/restaurant/slovo-za-slovo-455357/,"Владимира Заровного, 26/3",,0.0,54.9902761,82.9693362,Ресторан,"пн-чт 11.00–23.00, пт-вс 10.00–23.00",700–1700 рублей,Европейская кухня
1283,Слово плову,https://www.afisha.ru/novosibirsk/restaurant/slovo-plovu-455353/,"Военная, 5, ТРЦ «Аура»",,0.0,55.0285779,82.9364821,Ресторан,пн-вс 10.00–22.00,До 700 рублей,"Узбекская кухня, Шаурма"
1284,Сова,https://www.afisha.ru/novosibirsk/restaurant/sova-196912/,"Ветлужская, 6а, 2 этаж",,0.0,54.8525385,82.9764374,Ресторан,"пн-чт 12.00–0.00, пт 12.00–4.00, сб 11.00–6.00, вс 11.00–0.00",700–1700 рублей,"Вегетарианское меню, Европейская кухня, Паста"
1285,Созвездие,https://www.afisha.ru/novosibirsk/restaurant/sozvezdie-313207/,"Красный просп., 79/3, 2 этаж",,0.0,55.0492832,82.9108356,Ресторан,по предварительной договоренности,,Неизвестно
1286,Соловей,https://www.afisha.ru/novosibirsk/restaurant/solovei-457314/,"просп. Димитрова, 4, корп. 1",,0.0,55.0296568,82.9083665,Кондитерская,пн-вс 12.00–20.00,До 700 рублей,"Вегетарианское меню, Пицца, Торты на заказ"
1287,Соль и перец,https://www.afisha.ru/novosibirsk/restaurant/sol-i-perets-313038/,"Гоголя, 13, ТРЦ «Галерея Новосибирск»","Расположенный в торговом центре «Галерея» ресторан «Соль и перец» позиционируется как русско-итальянский и эту концепцию оправдывает. Здесь есть домашнее сало и карпаччо из говядины, сибирские пельмени и несколько видов пиццы, селедка под шубой и мидии по-веллингтонски. В барном меню — чаи и кофе, вина, настойки, коктейли и крепкий алкоголь. Есть детское и ланч-меню.",0.0,55.0430601,82.9221053,Ресторан,"пн-чт 10.00–22.00, пт-вс 10.00–23.00",700–1700 рублей,"Итальянская кухня, Паста, Пельмени, Пицца, Русская кухня, Суши, Японская кухня"
1288,Солянка,https://www.afisha.ru/novosibirsk/restaurant/solianka-459221/,"Николаева, 11/1",,0.0,54.8580578,83.1104853,Ресторан,пн-пт 8.30–19.00,До 700 рублей,Русская кухня
1289,Солянка,https://www.afisha.ru/novosibirsk/restaurant/solianka-486549/,"Мусы Джалиля, 3/1",,0.0,54.863283,83.0908893,Ресторан,пн-пт 9.00–17.00,До 700 рублей,Русская кухня
1290,Соляночка,https://www.afisha.ru/novosibirsk/restaurant/solianochka-74862/,"Армейский микрорайон, 15/1",,0.0,55.1287141,82.9141357,Ресторан,"пн-пт 8.00–17.00, сб 8.30–17.30",До 700 рублей,Русская кухня
1291,Сосновый бор,https://www.afisha.ru/novosibirsk/restaurant/sosnovyi-bor-74817/,"Новая Заря, 53а, гостиница «Сосновый бор»",,0.0,55.0841893,82.9488532,Ресторан,пн-вс 8.00–0.00,700–1700 рублей,"Европейская кухня, Русская кухня"
1292,Сосновый бор,https://www.afisha.ru/novosibirsk/restaurant/sosnovyi-bor-313216/,"Тогучин, Садовая, 11, 2 этаж",,0.0,55.2382847,84.4067313,Ресторан,пн-вс 10.00–23.00,До 700 рублей,"Европейская кухня, Русская кухня, Узбекская кухня"
1293,София,https://www.afisha.ru/novosibirsk/restaurant/sofiia-487595/,"Петухова, 69а",,0.0,54.9417833,82.9102227,Ресторан,пн-вс 10.00–6.00,До 700 рублей,"Армянская кухня, Европейская кухня, Паровые коктейли, Русская кухня, Шашлыки"
1294,Спартак,https://www.afisha.ru/novosibirsk/restaurant/spartak-314043/,"Мичурина, 10",,0.0,55.0376009,82.9229632,Ресторан,пн-вс 12.00–0.00,До 700 рублей,"Европейская кухня, Русская кухня"
1295,Сплетни by Anna Asti,https://www.afisha.ru/novosibirsk/restaurant/spletni-bar-by-anna-asti-508043/,"Красный просп., 50, 2 этаж",,0.0,55.035088,82.9198731,Ресторан,пн-вс 18.00–6.00,1700–3000 рублей,Европейская кухня
1296,Спортбар,https://www.afisha.ru/novosibirsk/restaurant/sportbar-74807/,"Фрунзе, 238, ТРЦ «Сибирский молл», киноцентр «Киносити»",,0.0,55.0385645,82.9611145,Ресторан,"пн-чт 14.00–2.00, пт-сб 12.00–4.00, вс 12.00–2.00",700–1700 рублей,"Итальянская кухня, Паста, Сэндвичи"
1297,Старая Русь,https://www.afisha.ru/novosibirsk/restaurant/staraia-rus-74290/,"просп. Дзержинского, 6",,0.0,55.0486254,82.9610987,Ресторан,пн-вс 12.00–23.00,До 700 рублей,"Пельмени, Пироги, Русская кухня"
1298,Старый отель,https://www.afisha.ru/novosibirsk/restaurant/staryi-otel-74797/,"Высоцкого, 39а, гостиница «Старый отель»",,0.0,55.0326153,83.0238673,Ресторан,пн-вс 8.00–23.00,До 700 рублей,"Европейская кухня, Пельмени, Пироги, Русская кухня"
1299,Статус-кофе,https://www.afisha.ru/novosibirsk/restaurant/status-kofe-74092/,"Фрунзе, 88",,0.0,55.037501,82.9347526,Кофейня,пн-пт 8.30–18.00,,Неизвестно
1300,Pro-testo,https://www.afisha.ru/novosibirsk/restaurant/pro-testo-349409/,"пос. Кольцово, Вознесенская, 3","В этом небольшом заведении готовят на открытой кухне. В меню —  чебуреки, пельмени с разнообразным мясом, курицей, рыбой или индейкой, вареники — с грибами, вишней, смородиной, яблоками и другими начинками. Горячие можно есть здесь, а замороженные — взять с собой. Пусть Pro-testo находится не совсем в центре Кольцово, а чуть в стороне — в районе новостроек, — оказавшись здесь, надо обязательно постараться заглянуть в симпатичную крафтовую пельменную.",0.0,54.9366979,83.1905389,Ресторан,пн-вс 9.00–21.00,До 700 рублей,"Пельмени, Русская кухня"
1301,Public,https://www.afisha.ru/novosibirsk/restaurant/public-33523/,"Советская, 52","Public Pub — классический английский паб с соответствующим интерьером. Он рассчитан на 80 мест, два столика с диванами частично закрыты от основного зала. Меню обширное и состоит в основном из блюд европейской кухни. Помимо разных закусок и блюд из мяса в нем больше десяти салатов и несколько видов супов. В алкогольной карте — внушительный набор виски и других крепких напитков, а вот сортов пива всего несколько. Летом работает веранда, с которой открывается вид на Первомайский сквер и Вознесенский кафедральный собор.",0.0,55.0437395,82.9130341,Ресторан,пн-вс 12.00–1.00,700–1700 рублей,Европейская кухня
1302,Pura Vida,https://www.afisha.ru/novosibirsk/restaurant/pura-vida-492517/,"​Сибревкома, 9",,0.0,55.020825,82.9330864,Ресторан,"пн-чт, вс 11.00–0.00, пт-сб 11.00–2.00",700–1700 рублей,"Европейская кухня, Устрицы"
1303,Qoob,https://www.afisha.ru/novosibirsk/restaurant/qoob-486920/,"Красный просп., 33",,0.0,55.033271,82.919092,Ресторан,"пн-чт, вс 15.00–2.00, пт-сб 15.00–4.00",До 700 рублей,"Европейская кухня, Паровые коктейли"
1304,Quince,https://www.afisha.ru/novosibirsk/restaurant/quince-508285/,"Сакко и Ванцетти, 25/1",,0.0,55.0136924,82.9360303,Ресторан,"пн-чт, вс 9.00–22.00, пт-сб 9.00–23.00",700–1700 рублей,"Европейская кухня, Паста, Пицца"
1305,Ragu Café,https://www.afisha.ru/novosibirsk/restaurant/ragu-cafe-44091/,"Красный просп., 17, ТЦ «Бутон», 8–9 этаж","Ресторан и бар, работающие под общей вывеской, занимают два верхних этажа торгового центра Flower, который за форму в народе прозвали «Коконом». Прозрачные стены открывают широкую городскую панораму (лучший вид — в сторону Речного вокзала). В интерьере деревянная отделка, живые растения, многочисленные подушки, декоративные безделушки и люстра над барной стойкой. Меню ресторана состоит из блюд европейской (паста, ризотто) и — чуть-чуть — азиатской кухни (суп тай-чаудер, азиатский микс с морепродуктами) в оригинальной подаче, небольшими порциями. Большой выбор холодных и горячих закусок к вину (сыры, паштеты, утиная грудка, запеченные мидии). Кроме того, суп из кролика конфи, пирожки со шпинатом и брынзой, утиное магре с яблочным чатни, домашний тирамису с черничным джемом. В барной карте — преимущественно традиционные коктейли, а из безалкогольных напитков стоит обратить внимание на выбор ласси. По выходным в баре играют диджеи.",0.0,55.026636,82.920846,Ресторан,"пн-чт, вс 12.00–2.00, пт-сб 12.00–4.00",700–1700 рублей,"Европейская кухня, Паровые коктейли, Паста"
1306,Red Hot Pizza,https://www.afisha.ru/novosibirsk/restaurant/red-hot-pizza-454691/,"Военная, 5, ТРЦ «Аура»",,0.0,55.0285779,82.9364821,Ресторан,пн-вс 10.00–22.00,До 700 рублей,"Итальянская кухня, Пицца"
1307,Red Rabbit,https://www.afisha.ru/novosibirsk/restaurant/red-rabbit-494846/,"Ильича, 8",,0.0,54.8405591,83.0934261,Кофейня,"бар: пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00; кофейня: пн-вс 8.00–0.00",700–1700 рублей,"Европейская кухня, Пицца"
1308,Respublica,https://www.afisha.ru/novosibirsk/restaurant/respublica-43361/,"Ленина, 6",,0.0,55.0302012,82.9168698,Ресторан,"пн-чт, вс 12.00–2.00, пт-сб 12.00–6.00",700–1700 рублей,"Европейская кухня, Паровые коктейли, Пицца, Суши, Японская кухня"
1309,Respublica,https://www.afisha.ru/novosibirsk/restaurant/respublica-75011/,"Гоголя, 33/1",,0.0,55.0440183,82.9354034,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–4.00",700–1700 рублей,"Европейская кухня, Паровые коктейли, Пицца, Суши, Японская кухня"
1310,Respublica,https://www.afisha.ru/novosibirsk/restaurant/respublica-75053/,"Бориса Богаткова, 201/1, 2 этаж",,0.0,55.035711,82.974489,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–4.00",700–1700 рублей,"Европейская кухня, Паровые коктейли, Пицца, Суши, Японская кухня"
1311,Respublica,https://www.afisha.ru/novosibirsk/restaurant/respublica-290796/,"Фрунзе, 5",,0.0,55.036661,82.9170892,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–4.00",700–1700 рублей,"Европейская кухня, Паровые коктейли, Пицца, Суши, Японская кухня"
