,Unnamed: 0,name,address,description,longitude,latitude
107,107,Гостиничный Комплекс Кировский,"ул. Петухова, д. 67, Новосибирск","Гостиничный Комплекс Кировский по адресу ул. Петухова, д. 67, Новосибирск. Минимальная стоимость в отеле 'Гостиничный Комплекс Кировский' за ночь: от 1458₽",82.885683,54.943359
108,108,Хостел RE,"улица Державина, д.49, Новосибирск","Хостел RE по адресу улица Державина, д.49, Новосибирск. Минимальная стоимость в отеле 'Хостел RE' за ночь: от 2260₽",82.932575,55.040291
109,109,Oazis apart (Оазис Апарт) на улице Покатная 130 корпус 1,"ул. Покатная, 130, корп. 1, Новосибирск","Oazis apart (Оазис Апарт) на улице Покатная 130 корпус 1 по адресу ул. Покатная, 130, корп. 1, Новосибирск. Минимальная стоимость в отеле 'Oazis apart (Оазис Апарт) на улице Покатная 130 корпус 1' за ночь: от 2721₽",82.95117,55.026112
110,110,Жилое помещение Однокомнатная на метро Октябрьская,"улица Кирова, д.11, Новосибирск","Жилое помещение Однокомнатная на метро Октябрьская по адресу улица Кирова, д.11, Новосибирск. Минимальная стоимость в отеле 'Жилое помещение Однокомнатная на метро Октябрьская' за ночь: от 3681₽",82.938387,55.020611
111,111,Yousinn (Юсинн) на улице Добролюбова,"ул. Добролюбова, 18/1, Новосибирск","Yousinn (Юсинн) на улице Добролюбова по адресу ул. Добролюбова, 18/1, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Добролюбова' за ночь: от 2868₽",82.952895,55.009967
112,112,Guest House Igarsky,"Ulitsa Igarskaya 20 korpus 2, Новосибирск","Guest House Igarsky по адресу Ulitsa Igarskaya 20 korpus 2, Новосибирск. Минимальная стоимость в отеле 'Guest House Igarsky' за ночь: от 7787₽",82.939366,55.100876
113,113,Hotel On Babaeva,"Babaeva 56 Novosibirsk 630900,Babaeva, Новосибирск","Hotel On Babaeva по адресу Babaeva 56 Novosibirsk 630900,Babaeva, Новосибирск. Минимальная стоимость в отеле 'Hotel On Babaeva' за ночь: от 3202₽",82.92043,55.030204
114,114,Yousinn (Юсинн) на улице Гоголя 19,"ул. Гоголя, 19, Новосибирск","Yousinn (Юсинн) на улице Гоголя 19 по адресу ул. Гоголя, 19, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Гоголя 19' за ночь: от 2802₽",82.927104,55.043345
115,115,Кристалл,"Россия, 633010, Новосибирская область, Искитим, ул. Коммунистическая, д. 57, Искитим","Кристалл по адресу Россия, 633010, Новосибирская область, Искитим, ул. Коммунистическая, д. 57, Искитим. Минимальная стоимость в отеле 'Кристалл' за ночь: от 4507₽",83.305924,54.651646
116,116,Парус,"ул. Железнодорожная, 66А, Купино","Парус по адресу ул. Железнодорожная, 66А, Купино. Минимальная стоимость в отеле 'Парус' за ночь: от 1893₽",77.276692,54.359247
117,117,Podushka Lyuks na Krasnom prospekte 73,"Krasnyy Prospekt 73 Tsentralnyy Rayon,Krasnyy Prospekt, Новосибирск","Podushka Lyuks na Krasnom prospekte 73 по адресу Krasnyy Prospekt 73 Tsentralnyy Rayon,Krasnyy Prospekt, Новосибирск. Минимальная стоимость в отеле 'Podushka Lyuks na Krasnom prospekte 73' за ночь: от 3202₽",82.92043,55.030204
